"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_conductor","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2016S004873    ",2,"Eixample",5,"el Fort Pienc",9209,"Alí Bei","0115I0115I","Dimarts","2016",6,"Juny","21","13","Desobeir altres senyals","Matí","429507.52 ","4580706.47","2.15592635148858","41.3729442602982"
"2016S004502    ",2,"Eixample",5,"el Fort Pienc",28305,"Ausiàs Marc","0126 0126","Dijous","2016",6,"Juny","9","16","No respectar distàncies","Tarda","429562.52 ","4580913.73","2.15655987004468","41.3748158052967"
"2016S003736    ",2,"Eixample",5,"el Fort Pienc",28305,"Ausiàs Marc","0132 0132","Diumenge","2016",5,"Maig","15","15","No determinada","Tarda","429551.99 ","4580933.23","2.15643169353048","41.3749905130590"
"2016S003396    ",3,"Sants-Montjuïc",11,"el Poble-sec",213307,"Miramar","0073 0073","Dimarts","2016",5,"Maig","3","22","Altres","Nit","430460.14 ","4580789.98","2.16730703585519","41.3737793592185"
"2016S002686    ",2,"Eixample",6,"la Sagrada Família",178308,"Lepant","0364 0366","Dissabte","2016",4,"Abril","9","02","Desconegut","Nit","429946.89 ","4580908.99","2.16115637439885","41.3748066938791"
"2016S006260    ",2,"Eixample",5,"el Fort Pienc",9209,"Alí Bei","0061 0065","Dijous","2016",8,"Agost","11","19","Gir indegut o sense precaució","Tarda","429391.67 ","4580680.88","2.15454414427641","41.3727036149129"
"2016S008083    ",2,"Eixample",5,"el Fort Pienc",9209,"Alí Bei","0067 0067","Dilluns","2016",10,"Octubre","24","10","No respectat pas de vianants","Matí","429306.82 ","4580653.65","2.15353279549760","41.3724509079812"
"2016S006872    ",3,"Sants-Montjuïc",11,"el Poble-sec",273400,"Radas","0069 0069","Divendres","2016",9,"Setembre","9","23","Altres","Nit","430630.8  ","4580566.74","2.16937317617318","41.3717834416194"
"2016S003071    ",3,"Sants-Montjuïc",11,"el Poble-sec",273400,"Radas","0073 0073","Divendres","2016",4,"Abril","22","18","Manca d'atenció a la conducció","Tarda","430601.64 ","4580566.21","2.16902458280491","41.3717761519934"
"2016S006082    ",3,"Sants-Montjuïc",11,"el Poble-sec",345068,"Tres Pins","0002 0002","Dimecres","2016",8,"Agost","3","15","No respectat pas de vianants","Tarda","429480.23 ","4579933.83","2.15568999054239","41.3659829396858"
"2016S002203    ",3,"Sants-Montjuïc",11,"el Poble-sec",116402,"Estadi","0059 0059","Dissabte","2016",3,"Març","19","17","Manca d'atenció a la conducció","Tarda","430879.2  ","4580880.02","2.17230744298248","41.3746264574747"
"2016S002281    ",3,"Sants-Montjuïc",11,"el Poble-sec",116402,"Estadi","0066X0070X","Dimecres","2016",3,"Març","23","07","No respectar distàncies","Matí","430712.99 ","4580895.71","2.17031825620276","41.3747534671353"
"2016S003189    ",3,"Sants-Montjuïc",11,"el Poble-sec",195500,"Margarit","0094 0094","Dimecres","2016",4,"Abril","27","10","No cedir la dreta","Matí","429823.68 ","4580520.93","2.15972809882384","41.3713008127187"
"2016S006175    ",3,"Sants-Montjuïc",11,"el Poble-sec",43400,"Blai","0067 0067","Dilluns","2016",8,"Agost","8","09","No respectar distàncies","Matí","430515.24 ","4579432.98","2.16812149479607","41.3615620038860"
"2016S008649    ",3,"Sants-Montjuïc",11,"el Poble-sec",43400,"Blai","0067 0067","Divendres","2016",11,"Novembre","11","14","Canvi de carril sense precaució","Tarda","429775.47 ","4578643.74","2.15936920475838","41.3543893034406"
"2016S007632    ",3,"Sants-Montjuïc",11,"el Poble-sec",43400,"Blai","0068 0068","Divendres","2016",10,"Octubre","7","15","No respectar distàncies","Tarda","430515.24 ","4579432.98","2.16812149479607","41.3615620038860"
"2016S007013    ",3,"Sants-Montjuïc",11,"el Poble-sec",108007,"Elkano","0018 0018","Dijous","2016",9,"Setembre","15","16","Manca d'atenció a la conducció","Tarda","428959.08 ","4578530.37","2.14962389098038","41.3532965487660"
"2016S009122    ",3,"Sants-Montjuïc",11,"el Poble-sec",108007,"Elkano","0028 0028","Diumenge","2016",11,"Novembre","27","14","Desobeir altres senyals","Tarda","429139.56 ","4579303.27","2.15169084957464","41.3602737403270"
"2016S006094    ",3,"Sants-Montjuïc",11,"el Poble-sec",700025,"Josep Carner","0058 0058","Dimecres","2016",8,"Agost","3","22","Manca d'atenció a la conducció","Nit","429139.56 ","4579303.27","2.15169084957464","41.3602737403270"
"2016S002238    ",3,"Sants-Montjuïc",11,"el Poble-sec",288408,"Roser","0055 0055","Dilluns","2016",3,"Març","21","12","Manca d'atenció a la conducció","Matí","429306.82 ","4580653.65","2.15353279549760","41.3724509079812"
"2016S007066    ",3,"Sants-Montjuïc",11,"el Poble-sec",118805,"Exposició","0048 0048","Dissabte","2016",9,"Setembre","17","04","Desobeir semàfor","Nit","431082.51 ","4580861.96","2.17474050072736","41.3744812482469"
"2016S007279    ",3,"Sants-Montjuïc",11,"el Poble-sec",118805,"Exposició","0050 0050","Dissabte","2016",9,"Setembre","24","14","No determinada","Tarda","431060.57 ","4580863.96","2.17447793434537","41.3744973808384"
"2016S006085    ",3,"Sants-Montjuïc",11,"el Poble-sec",118805,"Exposició","0071 0071","Dimecres","2016",8,"Agost","3","13","No determinada","Matí","431117.05 ","4580639.37","2.17517881377211","41.3724794007127"
"2016S004552    ",3,"Sants-Montjuïc",11,"el Poble-sec",118805,"Exposició","0105 0105","Divendres","2016",6,"Juny","10","20","Gir indegut o sense precaució","Tarda","431057.25 ","4580570.36","2.17447165591187","41.3718527214844"
"2016S010038    ",3,"Sants-Montjuïc",11,"el Poble-sec",198804,"Paral·lel","0199 0199","Dimecres","2016",12,"Desembre","28","12","Manca precaució incorporació circulació","Matí","428966.66 ","4580473.52","2.14948674328335","41.3707985597903"
"2016S000132    ",3,"Sants-Montjuïc",11,"el Poble-sec",201909,"Martras","0002 0002","Dijous","2016",1,"Gener","7","15","Altres","Tarda","429250.89 ","4580959.75","2.15282830433144","41.3752029322677"
"2016S002752    ",3,"Sants-Montjuïc",11,"el Poble-sec",273400,"Radas","0007 0007","Dimarts","2016",4,"Abril","12","10","No respectar distàncies","Matí","429139.56 ","4579303.27","2.15169084957464","41.3602737403270"
"2016S000933    ",3,"Sants-Montjuïc",11,"el Poble-sec",273400,"Radas","0002 0002","Divendres","2016",2,"Febrer","5","09","Manca d'atenció a la conducció","Matí","430147.04 ","4580256.91","2.16362478975528","41.3689510163230"
"2016S003720    ",3,"Sants-Montjuïc",11,"el Poble-sec",361009,"Vila i Vilà","0068 0072","Dissabte","2016",5,"Maig","14","20","Manca d'atenció a la conducció","Tarda","425822.78 ","4575818.33","2.11246708304058","41.3285872090732"
"2016S004442    ",3,"Sants-Montjuïc",11,"el Poble-sec",86902,"Nou de la Rambla","0184I0184I","Dimecres","2016",6,"Juny","8","02","Manca d'atenció a la conducció","Nit","430515.24 ","4579432.98","2.16812149479607","41.3615620038860"
"2016S004312    ",3,"Sants-Montjuïc",11,"el Poble-sec",86902,"Nou de la Rambla","0190 0190","Divendres","2016",6,"Juny","3","14","Manca d'atenció a la conducció","Tarda","430303.25 ","4579227.37","2.16561086066942","41.3596917916239"
"2016S004426    ",3,"Sants-Montjuïc",11,"el Poble-sec",330504,"Tapioles","0063 0063","Dimarts","2016",6,"Juny","7","13","Desobeir semàfor","Matí","427786.24 ","4575792.95","2.13593062791192","41.3285370649500"
"2016S006225    ",3,"Sants-Montjuïc",11,"el Poble-sec",700025,"Josep Carner","0035P0035P","Dimecres","2016",8,"Agost","10","08","Desobeir altres senyals","Matí","427727.58 ","4577874.3 ","2.13498182456345","41.3472778765391"
"2016S003633    ",3,"Sants-Montjuïc",11,"el Poble-sec",700025,"Josep Carner","0035P0035P","Dimecres","2016",5,"Maig","11","18","Desobeir altres senyals","Tarda","428050.44 ","4578066.13","2.13881789151835","41.3490345555228"
"2016S001276    ",3,"Sants-Montjuïc",11,"el Poble-sec",195500,"Margarit","0042 0042","Dijous","2016",2,"Febrer","18","15","Altres","Tarda","427929.74 ","4578048.34","2.13737735971125","41.3488635269265"
"2016S003485    ",3,"Sants-Montjuïc",11,"el Poble-sec",361009,"Vila i Vilà","0088X0088X","Divendres","2016",5,"Maig","6","14","Manca d'atenció a la conducció","Tarda","426402    ","4575355.97","2.11944395442301","41.3244760239560"
"2016S008396    ",3,"Sants-Montjuïc",11,"el Poble-sec",86902,"Nou de la Rambla","0150 0150","Dijous","2016",11,"Novembre","3","19","No determinada","Tarda","428686.17 ","4578300.72","2.14638876999399","41.3512040210032"
"2016S004998    ",3,"Sants-Montjuïc",11,"el Poble-sec",700025,"Josep Carner","0045 0045","Diumenge","2016",6,"Juny","26","07","Canvi de carril sense precaució","Matí","429078.18 ","4578487.44","2.15105253241173","41.3529203971254"
"2016S003165    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",700128,"Longitudinal 6","0117 0117","Dimarts","2016",4,"Abril","26","09","No determinada","Matí","428505.95 ","4578504.19","2.14421065522147","41.3530206209299"
"2016S005731    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",350159,"V Zona Franca","0021 0021","Dijous","2016",7,"Juliol","21","08","Altres","Matí","426220.59 ","4576386.65","2.11715124715736","41.3337424130399"
"2016S001442    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",700968,"Suez","0017 0017","Dimecres","2016",2,"Febrer","24","11","Manca precaució efectuar marxa enrera","Matí","428398.77 ","4578658.88","2.14291125672991","41.3544043348803"
"2016S002940    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701201,"Dardanels","0000 0000","Dilluns","2016",4,"Abril","18","17","Manca d'atenció a la conducció","Tarda","426897.33 ","4576838.73","2.12518348407947","41.3378758696867"
"2016S008879    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701265,"Litoral (Besòs)","001270000","Divendres","2016",11,"Novembre","18","12","Canvi de carril sense precaució","Matí","426825.46 ","4575198.2 ","2.12452237860267","41.3230936191400"
"2016S003007    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701305,"Moçambic","0005 0005","Dimecres","2016",4,"Abril","20","17","Canvi de carril sense precaució","Tarda","426177.3  ","4576328.26","2.11664105683298","41.3332125470489"
"2016S009559    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",348554,"U Zona Franca","0004 0004","Dimarts","2016",12,"Desembre","13","07","No cedir la dreta","Matí","425714.38 ","4576434.79","2.11109642280659","41.3341294526429"
"2016S007298    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",374703,"Número 50 Zona Franca","0025 0025","Diumenge","2016",9,"Setembre","25","19","No respectar distàncies","Tarda","431047.22 ","4580373.32","2.17437415997060","41.3700771755904"
"2016S008806    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",374703,"Número 50 Zona Franca","0026 0026","Dimecres","2016",11,"Novembre","16","12","Manca d'atenció a la conducció","Matí","431015.69 ","4580281.48","2.17400763631165","41.3692472933494"
"2016S006040    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",375706,"Número 60 Zona Franca","0001 0001","Dilluns","2016",8,"Agost","1","21","No determinada","Tarda","430920.56 ","4580103.48","2.17289054535619","41.3676359295136"
"2016S005326    ",3,"Sants-Montjuïc",13,"la Marina de Port",701624,"Sense Nom (Alts Forns)","0003 0003","Dijous","2016",7,"Juliol","7","16","No respectat pas de vianants","Tarda","426375.3  ","4575898.86","2.11905911530330","41.3293632141793"
"2016S007516    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",138201,"Gabriel Miró","0013 0013","Dilluns","2016",10,"Octubre","3","14","Altres","Tarda","429644.79 ","4578490.83","2.15782488211119","41.3530006702917"
"2016S006640    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",138201,"Gabriel Miró","0020 0022","Dimecres","2016",8,"Agost","31","19","Canvi de carril sense precaució","Tarda","429088.66 ","4578269.67","2.15120326827103","41.3509599304773"
"2016S009829    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",260500,"Plom","0017 0019","Dimarts","2016",12,"Desembre","20","22","Manca d'atenció a la conducció","Nit","429402.68 ","4578340.98","2.15494836220781","41.3516298091335"
"2016S004446    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",260500,"Plom","0020 0024","Dimecres","2016",6,"Juny","8","09","Manca d'atenció a la conducció","Matí","428608.62 ","4577923.34","2.14550626081099","41.3477981979326"
"2016S007820    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",260500,"Plom","0025 0025","Divendres","2016",10,"Octubre","14","15","Manca d'atenció a la conducció","Tarda","429359.74 ","4578350.94","2.15443394630026","41.3517157476971"
"2016S002904    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",540201,"Álvarez de la Campa","0005 0005","Diumenge","2016",4,"Abril","17","04","Altres","Nit","428987.7  ","4578250.53","2.14999876319168","41.3507786393796"
"2016S005235    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",139000,"Galtés","0001I0001I","Dilluns","2016",7,"Juliol","4","20","Canvi de carril sense precaució","Tarda","426933.47 ","4577222.83","2.12556911149259","41.3413386100306"
"2016S007710    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",260500,"Plom","0033 0033","Dilluns","2016",10,"Octubre","10","11","Manca d'atenció a la conducció","Matí","426266.65 ","4577042.75","2.11762192123532","41.3396558947592"
"2016S000643    ",3,"Sants-Montjuïc",13,"la Marina de Port",230601,"Mare de Déu de Port","0234 0234","Dimarts","2016",1,"Gener","26","07","Altres","Matí","426453.21 ","4577134.17","2.11984033489528","41.3404963473346"
"2016S002495    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701498,"B-10 (Besòs)","001370000","Divendres","2016",4,"Abril","1","19","Manca precaució incorporació circulació","Tarda","428377.43 ","4578891.48","2.14262869342089","41.3564973894056"
"2016S007359    ",3,"Sants-Montjuïc",13,"la Marina de Port",61050,"Pedrera del Mussol","0016 0016","Dimarts","2016",9,"Setembre","27","11","Manca d'atenció a la conducció","Matí","428052.36 ","4578736.63","2.13876128161801","41.3550737035855"
"2016S000426    ",3,"Sants-Montjuïc",13,"la Marina de Port",349502,"Urani","0007 0007","Dilluns","2016",1,"Gener","18","18","No respectar distàncies","Tarda","427945.86 ","4578698.54","2.13749276796493","41.3547211095212"
"2016S003324    ",3,"Sants-Montjuïc",13,"la Marina de Port",349502,"Urani","0008 0008","Dilluns","2016",5,"Maig","2","08","Manca d'atenció a la conducció","Matí","427945.86 ","4578698.54","2.13749276796493","41.3547211095212"
"2016S000241    ",3,"Sants-Montjuïc",13,"la Marina de Port",349502,"Urani","0008 0022","Dimarts","2016",1,"Gener","12","09","No respectar distàncies","Matí","428243.31 ","4578823.93","2.14103345816334","41.3558770381434"
"2016S007495    ",3,"Sants-Montjuïc",13,"la Marina de Port",230601,"Mare de Déu de Port","0077 0077","Divendres","2016",9,"Setembre","30","07","Altres","Matí","427709.7  ","4579679.35","2.13455288862479","41.3635337444976"
"2016S002851    ",3,"Sants-Montjuïc",13,"la Marina de Port",230601,"Mare de Déu de Port","0077 0077","Divendres","2016",4,"Abril","15","08","Manca d'atenció a la conducció","Matí","427709.7  ","4579679.35","2.13455288862479","41.3635337444976"
"2016S005169    ",3,"Sants-Montjuïc",13,"la Marina de Port",230601,"Mare de Déu de Port","0078 0078","Dissabte","2016",7,"Juliol","2","00","Manca d'atenció a la conducció","Nit","427748.49 ","4579717.04","2.13501212833214","41.3638766902218"
"2016S001280    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701491,"Transversal 11","0088 0088","Dijous","2016",2,"Febrer","18","11","Manca d'atenció a la conducció","Matí","427875.3  ","4579689.31","2.13653144703625","41.3636383162078"
"2016S008129    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701492,"Transversal 12","0002 0002","Dimarts","2016",10,"Octubre","25","13","Canvi de carril sense precaució","Matí","428005.32 ","4579484.67","2.13811014658824","41.3618068414510"
"2016S007004    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701515,"A Moll Inflamables","0010 0010","Dijous","2016",9,"Setembre","15","11","Altres","Matí","427875.3  ","4579689.31","2.13653144703625","41.3636383162078"
"2016S005742    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701512,"Circumval·lació Tram 8","0082 0082","Dijous","2016",7,"Juliol","21","14","Altres","Tarda","428412.66 ","4579312.51","2.14300009919104","41.3602926056750"
"2016S009015    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701516,"B Moll Inflamables","0010 0010","Dimecres","2016",11,"Novembre","23","21","No respectar distàncies","Tarda","428075.06 ","4579847.72","2.13890077610221","41.3650829474113"
"2016S001952    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701819,"28 del BZ","0074 0074","Divendres","2016",3,"Març","11","08","Altres","Matí","428254.98 ","4579450.64","2.14109877846234","41.3615226498221"
"2016S009912    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701486,"Transversal 6","0020 0020","Divendres","2016",12,"Desembre","23","04","Gir indegut o sense precaució","Nit","428206.42 ","4580224.24","2.14042660684038","41.3684858695561"
"2016S008034    ",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",701514,"Port de Lagos","0000 0000","Dissabte","2016",10,"Octubre","22","00","Manca precaució incorporació circulació","Nit","427942.37 ","4579844.93","2.13731476390603","41.3650459426373"
"2016S006328    ",3,"Sants-Montjuïc",13,"la Marina de Port",12702,"Alumini","0016 0016","Dilluns","2016",8,"Agost","15","22","Manca d'atenció a la conducció","Nit","428011.64 ","4579996.46","2.13812490217856","41.3664169234257"
"2016S003538    ",3,"Sants-Montjuïc",13,"la Marina de Port",12600,"Alts Forns","0025 0025","Dilluns","2016",5,"Maig","9","01","Manca d'atenció a la conducció","Nit","428614.45 ","4580152.1 ","2.14531347513241","41.3678724494993"
"2016S006941    ",3,"Sants-Montjuïc",15,"Hostafrancs",339509,"Torre d'en Damians","0011B0011B","Dimarts","2016",9,"Setembre","13","12","No determinada","Matí","428381.07 ","4580358.64","2.14249881661820","41.3697119362325"
